Date,Adj Close,differenced_trasnformation_demand,differenced_demand_filled,differenced_inv_transformation_demand
2010-06-21,8.28473,-0.11959000000000053,-0.11959000000000053,8.28473
2010-06-22,8.397575,0.11284500000000008,0.11284500000000008,8.397575
2010-06-23,8.309262,-0.08831299999999942,-0.08831299999999942,8.309262
2010-06-24,8.248852,-0.06041000000000096,-0.06041000000000096,8.248852
2010-06-25,8.17832,-0.07053200000000004,-0.07053200000000004,8.17832
2010-06-28,8.227386,0.04906599999999983,0.04906599999999983,8.227386
2010-06-29,7.855419,-0.3719669999999988,-0.3719669999999988,7.855419
2010-06-30,7.713134,-0.14228500000000022,-0.14228500000000022,7.713134
2010-07-01,7.619606,-0.09352800000000006,-0.09352800000000006,7.619606
2010-07-02,7.572386,-0.04722000000000026,-0.04722000000000026,7.572386
2010-07-06,7.624207,0.05182100000000034,0.05182100000000034,7.624207
2010-07-07,7.93208,0.30787299999999984,0.30787299999999984,7.93208
2010-07-08,7.914299,-0.01778100000000027,-0.01778100000000027,7.914299
2010-07-09,7.961214,0.04691500000000026,0.04691500000000026,7.961214
2010-07-12,7.889767,-0.07144700000000004,-0.07144700000000004,7.889767
2010-07-13,7.721412,-0.16835500000000003,-0.16835500000000003,7.721412
2010-07-14,7.749934,0.028521999999999714,0.028521999999999714,7.749934
2010-07-15,7.710681,-0.03925299999999954,-0.03925299999999954,7.710681
2010-07-16,7.663153,-0.04752799999999979,-0.04752799999999979,7.663153
2010-07-19,7.53068,-0.13247300000000006,-0.13247300000000006,7.53068
2010-07-20,7.724175,0.19349499999999953,0.19349499999999953,7.724175
2010-07-21,7.796236,0.0720610000000006,0.0720610000000006,7.796236
2010-07-22,7.942815,0.14657900000000001,0.14657900000000001,7.942815
2010-07-23,7.971029,0.028213999999999295,0.028213999999999295,7.971029
2010-07-26,7.950789,-0.02023999999999937,-0.02023999999999937,7.950789
2010-07-27,8.09798,0.1471909999999994,0.1471909999999994,8.09798
2010-07-28,8.002304,-0.0956759999999992,-0.0956759999999992,8.002304
2010-07-29,7.91491,-0.08739400000000064,-0.08739400000000064,7.91491
2010-07-30,7.888538,-0.026372000000000284,-0.026372000000000284,7.888538
2010-08-02,8.029597,0.14105900000000116,0.14105900000000116,8.029597
2010-08-03,8.032052,0.00245499999999943,0.00245499999999943,8.032052
2010-08-04,8.064246,0.0321940000000005,0.0321940000000005,8.064246
2010-08-05,8.024995,-0.03925100000000015,-0.03925100000000015,8.024995
2010-08-06,7.975626,-0.04936900000000044,-0.04936900000000044,7.975626
2010-08-09,8.026533,0.05090700000000048,0.05090700000000048,8.026533
2010-08-10,7.954777,-0.0717560000000006,-0.0717560000000006,7.954777
2010-08-11,7.672045,-0.2827320000000002,-0.2827320000000002,7.672045
2010-08-12,7.721108,0.0490630000000003,0.0490630000000003,7.721108
2010-08-13,7.63862,-0.08248799999999967,-0.08248799999999967,7.63862
2010-08-16,7.593848,-0.044772000000000034,-0.044772000000000034,7.593848
2010-08-17,7.726629,0.1327809999999996,0.1327809999999996,7.726629
2010-08-18,7.760362,0.03373299999999979,0.03373299999999979,7.760362
2010-08-19,7.662539,-0.097823,-0.097823,7.662539
2010-08-20,7.655177,-0.007361999999999647,-0.007361999999999647,7.655177
2010-08-23,7.537426,-0.11775100000000016,-0.11775100000000016,7.537426
2010-08-24,7.357423,-0.18000300000000014,-0.18000300000000014,7.357423
2010-08-25,7.44819,0.09076700000000049,0.09076700000000049,7.44819
2010-08-26,7.368156,-0.08003400000000038,-0.08003400000000038,7.368156
2010-08-27,7.409246,0.041090000000000515,0.041090000000000515,7.409246
2010-08-30,7.43623,0.026983999999999675,0.026983999999999675,7.43623
2010-08-31,7.45463,0.01839999999999975,0.01839999999999975,7.45463
2010-09-01,7.676336,0.22170600000000018,0.22170600000000018,7.676336
2010-09-02,7.732762,0.05642600000000009,0.05642600000000009,7.732762
2010-09-03,7.935148,0.20238599999999973,0.20238599999999973,7.935148
2010-09-07,7.905712,-0.029435999999999574,-0.029435999999999574,7.905712
2010-09-08,8.062407,0.15669500000000003,0.15669500000000003,8.062407
2010-09-09,8.067009,0.004602000000000217,0.004602000000000217,8.067009
2010-09-10,8.077435,0.010425999999998936,0.010425999999998936,8.077435
2010-09-13,8.188748,0.11131300000000088,0.11131300000000088,8.188748
2010-09-14,8.220026,0.03127800000000036,0.03127800000000036,8.220026
2010-09-15,8.286263,0.06623699999999921,0.06623699999999921,8.286263
2010-09-16,8.480985,0.1947220000000005,0.1947220000000005,8.480985
2010-09-17,8.444185,-0.036800000000001276,-0.036800000000001276,8.444185
2010-09-20,8.685212,0.24102700000000077,0.24102700000000077,8.685212
2010-09-21,8.701772,0.01656000000000013,0.01656000000000013,8.701772
2010-09-22,8.823818,0.12204599999999921,0.12204599999999921,8.823818
2010-09-23,8.859694,0.03587600000000002,0.03587600000000002,8.859694
2010-09-24,8.963955,0.10426100000000105,0.10426100000000105,8.963955
2010-09-27,8.928383,-0.03557200000000016,-0.03557200000000016,8.928383
2010-09-28,8.796526,-0.1318570000000001,-0.1318570000000001,8.796526
2010-09-29,8.812161,0.01563499999999962,0.01563499999999962,8.812161
2010-09-30,8.701159,-0.11100199999999916,-0.11100199999999916,8.701159
2010-10-01,8.663439,-0.0377200000000002,-0.0377200000000002,8.663439
2010-10-04,8.544458,-0.11898099999999978,-0.11898099999999978,8.544458
2010-10-05,8.860309,0.3158510000000003,0.3158510000000003,8.860309
2010-10-06,8.867973,0.007663999999998339,0.007663999999998339,8.867973
2010-10-07,8.868895,0.0009220000000009776,0.0009220000000009776,8.868895
2010-10-08,9.017621,0.1487259999999999,0.1487259999999999,9.017621
2010-10-11,9.057176,0.03955500000000001,0.03955500000000001,9.057176
2010-10-12,9.154688,0.09751200000000004,0.09751200000000004,9.154688
2010-10-13,9.203755,0.049066999999999084,0.049066999999999084,9.203755
2010-10-14,9.270296,0.06654100000000085,0.06654100000000085,9.270296
2010-10-15,9.651464,0.3811680000000006,0.3811680000000006,9.651464
2010-10-18,9.751429,0.0999649999999992,0.0999649999999992,9.751429
2010-10-19,9.490472,-0.26095699999999944,-0.26095699999999944,9.490472
2010-10-20,9.522362,0.031889999999998864,0.031889999999998864,9.522362
2010-10-21,9.491387,-0.030974999999999753,-0.030974999999999753,9.491387
2010-10-22,9.428528,-0.06285899999999955,-0.06285899999999955,9.428528
2010-10-25,9.470536,0.04200799999999916,0.04200799999999916,9.470536
2010-10-26,9.446315,-0.024220999999998938,-0.024220999999998938,9.446315
2010-10-27,9.439568,-0.006747000000000725,-0.006747000000000725,9.439568
2010-10-28,9.360146,-0.07942199999999922,-0.07942199999999922,9.360146
2010-10-29,9.229509,-0.13063700000000011,-0.13063700000000011,9.229509
2010-11-01,9.327641,0.09813199999999966,0.09813199999999966,9.327641
2010-11-02,9.486485,0.1588440000000002,0.1588440000000002,9.486485
2010-11-03,9.591969,0.10548400000000058,0.10548400000000058,9.591969
2010-11-04,9.759711,0.16774199999999873,0.16774199999999873,9.759711
2010-11-05,9.724749,-0.03496200000000016,-0.03496200000000016,9.724749
2010-11-08,9.770441,0.04569200000000073,0.04569200000000073,9.770441
2010-11-09,9.692554,-0.07788700000000048,-0.07788700000000048,9.692554
2010-11-10,9.752351,0.05979700000000143,0.05979700000000143,9.752351
2010-11-11,9.710032,-0.042319000000000884,-0.042319000000000884,9.710032
2010-11-12,9.445701,-0.2643310000000003,-0.2643310000000003,9.445701
2010-11-15,9.415339,-0.030362000000000222,-0.030362000000000222,9.415339
2010-11-16,9.248219,-0.16711999999999883,-0.16711999999999883,9.248219
2010-11-17,9.214797,-0.03342199999999984,-0.03342199999999984,9.214797
2010-11-18,9.457966,0.24316899999999997,0.24316899999999997,9.457966
2010-11-19,9.405838,-0.052128000000001506,-0.052128000000001506,9.405838
2010-11-22,9.60914,0.20330200000000076,0.20330200000000076,9.60914
2010-11-23,9.46717,-0.1419700000000006,-0.1419700000000006,9.46717
2010-11-24,9.653299,0.1861290000000011,0.1861290000000011,9.653299
2010-11-26,9.659434,0.006134999999998669,0.006134999999998669,9.659434
2010-11-29,9.716779,0.057345000000001534,0.057345000000001534,9.716779
2010-11-30,9.541377,-0.17540200000000006,-0.17540200000000006,9.541377
2010-12-01,9.702367,0.16098999999999997,0.16098999999999997,9.702367
2010-12-02,9.756029,0.05366199999999921,0.05366199999999921,9.756029
2010-12-03,9.734255,-0.021774000000000626,-0.021774000000000626,9.734255
2010-12-06,9.817361,0.08310600000000079,0.08310600000000079,9.817361
2010-12-07,9.75787,-0.059490999999999516,-0.059490999999999516,9.75787
2010-12-08,9.843731,0.08586099999999952,0.08586099999999952,9.843731
2010-12-09,9.8054,-0.03833099999999945,-0.03833099999999945,9.8054
2010-12-10,9.82993,0.02452999999999861,0.02452999999999861,9.82993
2010-12-13,9.863971,0.03404100000000021,0.03404100000000021,9.863971
2010-12-14,9.821653,-0.042317999999999856,-0.042317999999999856,9.821653
2010-12-15,9.823798,0.0021450000000005076,0.0021450000000005076,9.823798
2010-12-16,9.851091,0.027293000000000234,0.027293000000000234,9.851091
2010-12-17,9.831465,-0.019626000000000587,-0.019626000000000587,9.831465
2010-12-20,9.88053,0.04906500000000058,0.04906500000000058,9.88053
2010-12-21,9.941551,0.061021000000000214,0.061021000000000214,9.941551
2010-12-22,9.97099,0.029438999999999993,0.029438999999999993,9.97099
2010-12-23,9.923153,-0.04783700000000124,-0.04783700000000124,9.923153
2010-12-27,9.956271,0.03311799999999998,0.03311799999999998,9.956271
2010-12-28,9.980499,0.024228000000000804,0.024228000000000804,9.980499
2010-12-29,9.974977,-0.005521999999999139,-0.005521999999999139,9.974977
2010-12-30,9.924991,-0.04998600000000053,-0.04998600000000053,9.924991
2010-12-31,9.89126,-0.03373099999999951,-0.03373099999999951,9.89126
2011-01-03,10.10622,0.2149599999999996,0.2149599999999996,10.10622
2011-01-04,10.158963,0.05274299999999954,0.05274299999999954,10.158963
2011-01-05,10.242063,0.08309999999999995,0.08309999999999995,10.242063
2011-01-06,10.233785,-0.008278000000000674,-0.008278000000000674,10.233785
2011-01-07,10.307076,0.0732910000000011,0.0732910000000011,10.307076
2011-01-10,10.501186,0.19411000000000023,0.19411000000000023,10.501186
2011-01-11,10.476347,-0.024839000000000055,-0.024839000000000055,10.476347
2011-01-12,10.561593,0.08524599999999971,0.08524599999999971,10.561593
2011-01-13,10.600231,0.038638000000000616,0.038638000000000616,10.600231
2011-01-14,10.686094,0.0858629999999998,0.0858629999999998,10.686094
2011-01-18,10.445989,-0.2401049999999998,-0.2401049999999998,10.445989
2011-01-19,10.390487,-0.055502000000000606,-0.055502000000000606,10.390487
2011-01-20,10.201589,-0.188898,-0.188898,10.201589
2011-01-21,10.018831,-0.18275799999999975,-0.18275799999999975,10.018831
2011-01-24,10.347862,0.32903099999999874,0.32903099999999874,10.347862
2011-01-25,10.468988,0.12112600000000029,0.12112600000000029,10.468988
2011-01-26,10.544121,0.075133000000001,0.075133000000001,10.544121
2011-01-27,10.524489,-0.01963199999999965,-0.01963199999999965,10.524489
2011-01-28,10.306462,-0.21802700000000108,-0.21802700000000108,10.306462
2011-01-31,10.405202,0.09873999999999938,0.09873999999999938,10.405202
2011-02-01,10.580302,0.17510000000000048,0.17510000000000048,10.580302
2011-02-02,10.558531,-0.02177099999999932,-0.02177099999999932,10.558531
2011-02-03,10.531544,-0.026987000000000094,-0.026987000000000094,10.531544
2011-02-04,10.625378,0.0938339999999993,0.0938339999999993,10.625378
2011-02-07,10.790357,0.16497900000000065,0.16497900000000065,10.790357
2011-02-08,10.892162,0.10180500000000059,0.10180500000000059,10.892162
2011-02-09,10.98293,0.09076799999999885,0.09076799999999885,10.98293
2011-02-10,10.871922,-0.111008,-0.111008,10.871922
2011-02-11,10.942761,0.0708390000000012,0.0708390000000012,10.942761
2011-02-14,11.014208,0.07144699999999915,0.07144699999999915,11.014208
2011-02-15,11.036286,0.022078000000000486,0.022078000000000486,11.036286
2011-02-16,11.135336,0.09905000000000008,0.09905000000000008,11.135336
2011-02-17,10.987223,-0.14811300000000038,-0.14811300000000038,10.987223
2011-02-18,10.749878,-0.23734499999999947,-0.23734499999999947,10.749878
2011-02-22,10.383432,-0.3664459999999998,-0.3664459999999998,10.383432
2011-02-23,10.506399,0.12296699999999916,0.12296699999999916,10.506399
2011-02-24,10.514373,0.007974000000000814,0.007974000000000814,10.514373
2011-02-25,10.676282,0.16190899999999964,0.16190899999999964,10.676282
2011-02-28,10.831141,0.15485900000000008,0.15485900000000008,10.831141
2011-03-01,10.711546,-0.11959500000000034,-0.11959500000000034,10.711546
2011-03-02,10.797717,0.08617100000000022,0.08617100000000022,10.797717
2011-03-03,11.025863,0.22814599999999885,0.22814599999999885,11.025863
2011-03-04,11.039355,0.01349200000000117,0.01349200000000117,11.039355
2011-03-07,10.897066,-0.1422889999999999,-0.1422889999999999,10.897066
2011-03-08,10.909332,0.012265999999998556,0.012265999999998556,10.909332
2011-03-09,10.808446,-0.10088599999999914,-0.10088599999999914,10.808446
2011-03-10,10.630592,-0.17785399999999996,-0.17785399999999996,10.630592
2011-03-11,10.793728,0.16313599999999973,0.16313599999999973,10.793728
2011-03-14,10.841873,0.04814499999999988,0.04814499999999988,10.841873
2011-03-15,10.592567,-0.24930599999999892,-0.24930599999999892,10.592567
2011-03-16,10.119715,-0.4728520000000014,-0.4728520000000014,10.119715
2011-03-17,10.261692,0.14197700000000069,0.14197700000000069,10.261692
2011-03-18,10.139952,-0.12174000000000085,-0.12174000000000085,10.139952
2011-03-21,10.404592,0.26464,0.26464,10.404592
2011-03-22,10.462854,0.058262000000000924,0.058262000000000924,10.462854
2011-03-23,10.401217,-0.061636999999999276,-0.061636999999999276,10.401217
2011-03-24,10.578463,0.17724599999999846,0.17724599999999846,10.578463
2011-03-25,10.779929,0.20146599999999992,0.20146599999999992,10.779929
2011-03-28,10.746198,-0.03373099999999951,-0.03373099999999951,10.746198
2011-03-29,10.762144,0.01594599999999957,0.01594599999999957,10.762144
2011-03-30,10.690695,-0.07144899999999943,-0.07144899999999943,10.690695
2011-03-31,10.687015,-0.0036799999999992394,-0.0036799999999992394,10.687015
2011-04-01,10.565887,-0.12112800000000057,-0.12112800000000057,10.565887
2011-04-04,10.46255,-0.10333699999999979,-0.10333699999999979,10.46255
2011-04-05,10.392016,-0.07053400000000032,-0.07053400000000032,10.392016
2011-04-06,10.365954,-0.026061999999999585,-0.026061999999999585,10.365954
2011-04-07,10.367178,0.0012239999999987816,0.0012239999999987816,10.367178
2011-04-08,10.27457,-0.09260799999999847,-0.09260799999999847,10.27457
2011-04-11,10.143939,-0.13063100000000105,-0.13063100000000105,10.143939
2011-04-12,10.193004,0.04906500000000058,0.04906500000000058,10.193004
2011-04-13,10.307384,0.11438000000000059,0.11438000000000059,10.307384
2011-04-14,10.193617,-0.11376700000000106,-0.11376700000000106,10.193617
2011-04-15,10.041517,-0.152099999999999,-0.152099999999999,10.041517
2011-04-18,10.17614,0.1346229999999995,0.1346229999999995,10.17614
2011-04-19,10.360435,0.18429500000000054,0.18429500000000054,10.360435
2011-04-20,10.499958,0.13952299999999873,0.13952299999999873,10.499958
2011-04-21,10.75417,0.25421200000000077,0.25421200000000077,10.75417
2011-04-25,10.825009,0.07083899999999943,0.07083899999999943,10.825009
2011-04-26,10.745584,-0.07942500000000052,-0.07942500000000052,10.745584
2011-04-27,10.737304,-0.008279999999999177,-0.008279999999999177,10.737304
2011-04-28,10.633044,-0.10426000000000002,-0.10426000000000002,10.633044
2011-04-29,10.736695,0.10365099999999927,0.10365099999999927,10.736695
2011-05-02,10.618631,-0.11806399999999861,-0.11806399999999861,10.618631
2011-05-03,10.677508,0.05887699999999896,0.05887699999999896,10.677508
2011-05-04,10.719519,0.042011000000000465,0.042011000000000465,10.719519
2011-05-05,10.633044,-0.08647500000000008,-0.08647500000000008,10.633044
2011-05-06,10.630286,-0.002758000000000038,-0.002758000000000038,10.630286
2011-05-09,10.659108,0.028821999999999903,0.028821999999999903,10.659108
2011-05-10,10.71584,0.05673200000000023,0.05673200000000023,10.71584
2011-05-11,10.647762,-0.06807799999999986,-0.06807799999999986,10.647762
2011-05-12,10.627523,-0.020239000000000118,-0.020239000000000118,10.627523
2011-05-13,10.441388,-0.18613500000000016,-0.18613500000000016,10.441388
2011-05-16,10.220602,-0.22078600000000037,-0.22078600000000037,10.220602
2011-05-17,10.307689,0.08708700000000036,0.08708700000000036,10.307689
2011-05-18,10.422072,0.11438300000000012,0.11438300000000012,10.422072
2011-05-19,10.442309,0.02023699999999984,0.02023699999999984,10.442309
2011-05-20,10.279479,-0.1628299999999996,-0.1628299999999996,10.279479
2011-05-23,10.254333,-0.025145999999999447,-0.025145999999999447,10.254333
2011-05-24,10.186566,-0.06776700000000169,-0.06776700000000169,10.186566
2011-05-25,10.327314,0.14074800000000032,0.14074800000000032,10.327314
2011-05-26,10.272734,-0.05457999999999963,-0.05457999999999963,10.272734
2011-05-27,10.346637,0.07390299999999961,0.07390299999999961,10.346637
2011-05-31,10.666163,0.31952599999999975,0.31952599999999975,10.666163
2011-06-01,10.595019,-0.07114399999999854,-0.07114399999999854,10.595019
2011-06-02,10.613111,0.01809199999999933,0.01809199999999933,10.613111
2011-06-03,10.531544,-0.08156699999999972,-0.08156699999999972,10.531544
2011-06-06,10.365954,-0.1655899999999999,-0.1655899999999999,10.365954
2011-06-07,10.181964,-0.18398999999999965,-0.18398999999999965,10.181964
2011-06-08,10.188099,0.006134999999998669,0.006134999999998669,10.188099
2011-06-09,10.1651,-0.02299899999999866,-0.02299899999999866,10.1651
2011-06-10,9.993683,-0.17141699999999993,-0.17141699999999993,9.993683
2011-06-13,10.015147,0.021463999999999928,0.021463999999999928,10.015147
2011-06-14,10.194227,0.17907999999999902,0.17907999999999902,10.194227
2011-06-15,10.019747,-0.17447999999999908,-0.17447999999999908,10.019747
2011-06-16,9.97099,-0.04875700000000016,-0.04875700000000016,9.97099
2011-06-17,9.820731,-0.15025900000000014,-0.15025900000000014,9.820731
2011-06-20,9.669247,-0.15148399999999995,-0.15148399999999995,9.669247
2011-06-21,9.975284,0.3060369999999999,0.3060369999999999,9.975284
2011-06-22,9.892791,-0.08249299999999948,-0.08249299999999948,9.892791
2011-06-23,10.157126,0.2643349999999991,0.2643349999999991,10.157126
2011-06-24,10.007481,-0.14964499999999958,-0.14964499999999958,10.007481
2011-06-27,10.181964,0.1744830000000004,0.1744830000000004,10.181964
2011-06-28,10.280704,0.09873999999999938,0.09873999999999938,10.280704
2011-06-29,10.243296,-0.03740799999999922,-0.03740799999999922,10.243296
2011-06-30,10.293277,0.04998099999999894,0.04998099999999894,10.293277
2011-07-01,10.526024,0.23274699999999982,0.23274699999999982,10.526024
2011-07-05,10.715222,0.1891980000000011,0.1891980000000011,10.715222
2011-07-06,10.786672,0.07144999999999868,0.07144999999999868,10.786672
2011-07-07,10.95349,0.16681800000000102,0.16681800000000102,10.95349
2011-07-08,11.030463,0.07697299999999885,0.07697299999999885,11.030463
2011-07-11,10.855362,-0.17510099999999973,-0.17510099999999973,10.855362
2011-07-12,10.847699,-0.007662999999999087,-0.007662999999999087,10.847699
2011-07-13,10.97864,0.13094099999999997,0.13094099999999997,10.97864
2011-07-14,10.970972,-0.007668000000000674,-0.007668000000000674,10.970972
2011-07-15,11.190228,0.21925599999999967,0.21925599999999967,11.190228
2011-07-18,11.462531,0.27230300000000085,0.27230300000000085,11.462531
2011-07-19,11.556054,0.09352299999999936,0.09352299999999936,11.556054
